ID,repository,directory,solution,language,name,description,runtime,testing,tests,is_aws,is_azure,is_gcp,provider_set
513876836/applications/pulumi-examples/gcp-go-functions-raw/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/gcp-go-functions-raw,Pulumi,go,gcp-go-functions-raw,A minimal Go Pulumi program using Google Cloud Functions.,go,,,0,0,1,gcp
513876836/applications/pulumi-examples/gcp-ts-cloudrun/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/gcp-ts-cloudrun,Pulumi,typescript,gcp-cloudrun,Google Cloud Run example,nodejs,,,0,0,1,gcp
513876836/applications/pulumi-examples/gcp-py-serverless-raw/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/gcp-py-serverless-raw,Pulumi,python,serverless-py,Basic example of a serverless Python and Go GCP functions (in Python),python,,,0,0,1,gcp
513876836/applications/pulumi-examples/gcp-ts-functions/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/gcp-ts-functions,Pulumi,typescript,gcp-functions,GCP Functions example,nodejs,,,0,0,1,gcp
513876836/applications/pulumi-examples/gcp-ts-gke-serviceaccount/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/gcp-ts-gke-serviceaccount,Pulumi,typescript,gcp-ts-gke-serviceaccount,A Google Kubernetes Engine (GKE) + Service account example,nodejs,,,0,0,1,gcp
513876836/applications/pulumi-examples/gcp-ts-gke-hello-world/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/gcp-ts-gke-hello-world,Pulumi,typescript,gcp-ts-gke-hello-world,A Google Kubernetes Engine (GKE) + Kubernetes Hello World example,nodejs,,,0,0,1,gcp
513876836/applications/pulumi-examples/gcp-go-functions/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/gcp-go-functions,Pulumi,go,gcp-go-functions,A minimal Go Pulumi program using Google Cloud Functions.,go,,,0,0,1,gcp
513876836/applications/pulumi-examples/gcp-py-webserver/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/gcp-py-webserver,Pulumi,python,gcp-py-webserver,Basic example of a Google Cloud web server accessible over HTTP,python,,,0,0,1,gcp
513876836/applications/pulumi-examples/gcp-ts-k8s-ruby-on-rails-postgresql/infra/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/gcp-ts-k8s-ruby-on-rails-postgresql/infra,Pulumi,typescript,gcp-rails,A containerized Ruby on Rails app using managed Kubernetes and PostgreSQL,nodejs,,,0,0,1,gcp
513876836/applications/pulumi-examples/gcp-py-cloudrun-cloudsql/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/gcp-py-cloudrun-cloudsql,Pulumi,python,gcp-py-cloudrun-cloudsql,Basic example of a Google Cloud Run and Google Cloud SQL deployment,python,,,0,0,1,gcp
513876836/applications/pulumi-examples/gcp-py-gke/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/gcp-py-gke,Pulumi,python,gcp-py-gke,"A Google Kubernetes Engine (GKE) cluster, with canary deployment",python,,,0,0,1,gcp
513876836/applications/pulumi-examples/gcp-go-instance/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/gcp-go-instance,Pulumi,go,gcp-go-instance,A GCP Go Pulumi to create an instance,go,,,0,0,1,gcp
513876836/applications/pulumi-examples/gcp-ts-gke/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/gcp-ts-gke,Pulumi,typescript,gcp-ts-gke,"A Google Kubernetes Engine (GKE) cluster, with canary deployment",nodejs,,,0,0,1,gcp
513876836/applications/pulumi-examples/gcp-py-network-component/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/gcp-py-network-component,Pulumi,python,gcp-py-network-component,A Google Cloud Python Pulumi program using ComponentResource,python,,,0,0,1,gcp
153369729/infra/Pulumi.yaml,153369729,153369729/infra,Pulumi,typescript,project-cloudysky,An awesome Ruby on Rails app in Google Cloud,nodejs,,,0,0,1,gcp
397883979/terraform-cdk/examples/typescript/google-cloudrun/cdktf.json,397883979,397883979/terraform-cdk/examples/typescript/google-cloudrun,CDKTF,typescript,,,typescript,,,0,0,1,gcp
397883979/terraform-cdk/examples/typescript/google/cdktf.json,397883979,397883979/terraform-cdk/examples/typescript/google,CDKTF,typescript,,,typescript,,,0,0,1,gcp
397883979/terraform-cdk/examples/csharp/google/cdktf.json,397883979,397883979/terraform-cdk/examples/csharp/google,CDKTF,csharp,,,csharp,,,0,0,1,gcp
397883979/terraform-cdk/examples/python/google/cloud-function/cdktf.json,397883979,397883979/terraform-cdk/examples/python/google/cloud-function,CDKTF,python,,,python,,,0,0,1,gcp
397883979/terraform-cdk/examples/go/google/cdktf.json,397883979,397883979/terraform-cdk/examples/go/google,CDKTF,go,,,go,,,0,0,1,gcp
397883979/terraform-cdk/examples/java/google/cdktf.json,397883979,397883979/terraform-cdk/examples/java/google,CDKTF,java,,,java,,,0,0,1,gcp
218798638/cluster/pulumi/gcp/infra/Pulumi.yaml,218798638,218798638/cluster/pulumi/gcp/infra,Pulumi,typescript,gcp-infra,Deploy infra to support GKE deployments,nodejs,,,0,0,1,gcp
218798638/cluster/pulumi/gcp/gke/Pulumi.yaml,218798638,218798638/cluster/pulumi/gcp/gke,Pulumi,typescript,gke,Deploy GKE clusters in GCP,nodejs,,,0,0,1,gcp
326183231/tests/simple-project/Pulumi.yaml,326183231,326183231/tests/simple-project,Pulumi,typescript,simple-project,A minimal Google Cloud TypeScript Pulumi program,nodejs,,,0,0,1,gcp
469482256/Pulumi.yaml,469482256,469482256/Infra/PulumiInfra,Pulumi,csharp,google-cloud-run-microservices,An example of calling one Google Cloud Run service from another.,dotnet,,,0,0,1,gcp
326566148/templates/gcp-yaml/Pulumi.yaml,326566148,326566148/templates/gcp-yaml,Pulumi,yaml,${PROJECT},${DESCRIPTION},yaml,,,0,0,1,gcp
326566148/templates/google-native-yaml/Pulumi.yaml,326566148,326566148/templates/google-native-yaml,Pulumi,yaml,${PROJECT},${DESCRIPTION},yaml,,,0,0,1,gcp
240668054/gcpGSuiteSAMLAuthentication/src/iac/Pulumi.yaml,240668054,240668054/gcpGSuiteSAMLAuthentication/src/iac,Pulumi,python,gcpAccountSAMLAuthentication,Enabling SAML based Authentication SSO system for GCP accounts using Okta as IdP,python,,,0,0,1,gcp
284101170/Pulumi.yaml,284101170,284101170,Pulumi,python,gcp-py-gke,"A Google Kubernetes Engine (GKE) cluster, with canary deployment",python,,,0,0,1,gcp
463591772/Pulumi.yaml,463591772,463591772,Pulumi,typescript,nextjs-gcp-storage,Example Next.js app to upload images to a GCP storage bucket.,nodejs,,,0,0,1,gcp
342928014/Pulumi.yaml,342928014,342928014,Pulumi,typescript,gabriel-pulumi-demo,A minimal Google Cloud TypeScript Pulumi program,nodejs,,,0,0,1,gcp
423528270/infra/deploy-app/Pulumi.yaml,423528270,423528270/infra/deploy-app,Pulumi,typescript,weather-api-dev-deploy-app,Deploy image from GCR to GCP Cloud Run,nodejs,,,0,0,1,gcp
326759047/Pulumi.yaml,326759047,326759047,Pulumi,csharp,gcp.iamCustomRole,Create gcp.iamCustomRoles with project or organizational scope.,dotnet,,,0,0,1,gcp
223804186/function/Pulumi.yaml,223804186,223804186/function,Pulumi,csharp,function,GCP example that uses a scheduler to trigger a cloud function,dotnet,,,0,0,1,gcp
223804186/first-project/Pulumi.yaml,223804186,223804186/first-project,Pulumi,csharp,pulumi-gcp,A minimal GCP C# Pulumi program,dotnet,,,0,0,1,gcp
373801220/4.Pulumi/demos/Pulumi.yaml,373801220,373801220/4.Pulumi/demos,Pulumi,csharp,testbkr,A minimal GCP C# Pulumi program,dotnet,,,0,0,1,gcp
366716983/infra/Pulumi.yaml,366716983,366716983/infra,Pulumi,typescript,dashy,A minimal Google Cloud TypeScript Pulumi program,nodejs,,,0,0,1,gcp
501081121/Pulumi.yaml,501081121,501081121,Pulumi,go,sigstore-in-the-cloud,A minimal Google Cloud Go Pulumi program,go,,,0,0,1,gcp
515074724/Pulumi.yaml,515074724,515074724,Pulumi,typescript,xingedin,A minimal Google Cloud TypeScript Pulumi program,nodejs,,,0,0,1,gcp
297005363/Pulumi.yaml,297005363,297005363,Pulumi,go,stock-pulumi,Google Cloud Stock Infrastructure as Code,go,,,0,0,1,gcp
441419788/Pulumi/casestudy-gke/Pulumi.yaml,441419788,441419788/Pulumi/casestudy-gke,Pulumi,typescript,casestudy-gke,Casestudy for gcp's GKE,nodejs,,,0,0,1,gcp
489054298/quickstart/Pulumi.yaml,489054298,489054298/quickstart,Pulumi,typescript,quickstart,A minimal Google Cloud TypeScript Pulumi program,nodejs,,,0,0,1,gcp
449067892/src/chap12-Kubernetes/pulumi_gke/Pulumi.yaml,449067892,449067892/src/chap12-Kubernetes/pulumi_gke,Pulumi,python,pythonfordevops-gke-pulumi,A minimal Google Cloud Python Pulumi program,python,,,0,0,1,gcp
454501044/apps/pulumi-func/Pulumi.yaml,454501044,454501044/apps/pulumi-func,Pulumi,typescript,pulumi-functions,A minimal Google Cloud TypeScript Pulumi program,nodejs,,,0,0,1,gcp
420617519/test-01-basic-pulumi-tutorial/Pulumi.yaml,420617519,420617519/test-01-basic-pulumi-tutorial,Pulumi,typescript,test-01-basic-pulumi-tutorial,A minimal Google Cloud JavaScript Pulumi program,nodejs,,,0,0,1,gcp
480962028/systems/infrastructure/Pulumi.yaml,480962028,480962028/systems/infrastructure,Pulumi,typescript,pomodoro-timer,Setup GCP for pomodoro timer,nodejs,"['pulumi_unit', 'pulumi_unit_mocking']","['480962028/systems/infrastructure/src/gcp/artifact-registry/get-registry-url.spec.ts', '480962028/systems/infrastructure/src/gcp/cloud-run/get-cloud-run-url.spec.ts', '480962028/systems/infrastructure/src/gcp/get-resource-name-prefix.spec.ts']",0,0,1,gcp
429921964/infra/cloudrun/Pulumi.yaml,429921964,429921964/infra/cloudrun,Pulumi,python,circleci-pulumi,A sample Falcon API running with CircleCi and Pulumi on GCP,python,,,0,0,1,gcp
434620612/infra/Pulumi.yaml,434620612,434620612/infra,Pulumi,typescript,android-gcp-pulumi,A minimal Google Cloud TypeScript Pulumi program,nodejs,,,0,0,1,gcp
254155269/typescript/gcp/cloudrun/Pulumi.yaml,254155269,254155269/typescript/gcp/cloudrun,Pulumi,typescript,gcp-typescript-cloudrun,A minimal Google Cloud TypeScript Pulumi program,nodejs,,,0,0,1,gcp
254155269/typescript/gcp/gke/Pulumi.yaml,254155269,254155269/typescript/gcp/gke,Pulumi,typescript,gke,A minimal Google Cloud TypeScript Pulumi program,nodejs,,,0,0,1,gcp
254155269/typescript/gcp/static_site/Pulumi.yaml,254155269,254155269/typescript/gcp/static_site,Pulumi,typescript,static_site,A minimal TypeScript Pulumi program,nodejs,,,0,0,1,gcp
254155269/python/gcp/compute/Pulumi.yaml,254155269,254155269/python/gcp/compute,Pulumi,python,gcp-compute-example,Create a set of instances with gcloud,python,,,0,0,1,gcp
254155269/python/gcp/bucket/Pulumi.yaml,254155269,254155269/python/gcp/bucket,Pulumi,python,encrypted-bucket-object,Create an S3 bucket,python,,,0,0,1,gcp
476894296/Pulumi.yaml,476894296,476894296,Pulumi,typescript,pulumi-gcp-cloud-run,A minimal Google Cloud TypeScript Pulumi program,nodejs,,,0,0,1,gcp
519273443/Pulumi.yaml,519273443,519273443,Pulumi,python,spot-mig,A minimal Google Cloud Python Pulumi program,python,,,0,0,1,gcp
348787118/setup/Pulumi.yaml,348787118,348787118/setup,Pulumi,typescript,streamprocessor-setup,setup streamprocessor on GCP,nodejs,,,0,0,1,gcp
348787118/com.google.analytics.v1/Pulumi.yaml,348787118,348787118/com.google.analytics.v1,Pulumi,typescript,com-google-analytics-v1,StreamProcessor for google analytics v1 data streams,nodejs,,,0,0,1,gcp
384868066/stage-4/pulumi/Pulumi.yaml,384868066,384868066/stage-4/pulumi,Pulumi,python,pulum,A minimal Google Cloud Python Pulumi program,python,,,0,0,1,gcp
501082911/Pulumi.yaml,501082911,501082911,Pulumi,go,deploy-sigstore,A minimal Google Cloud Go Pulumi program,go,,,0,0,1,gcp
475025089/gcp-go-webserver/Pulumi.yaml,475025089,475025089/gcp-go-webserver,Pulumi,go,webserver-gcp,Basic example of an Google Cloud web server accessible over HTTP,go,,,0,0,1,gcp
475025089/gcp-cs-gke/Pulumi.yaml,475025089,475025089/gcp-cs-gke,Pulumi,csharp,gcp-cs-gke,A GCP C# Pulumi program with Kubernetes,dotnet,,,0,0,1,gcp
475025089/gcp-py-functions/Pulumi.yaml,475025089,475025089/gcp-py-functions,Pulumi,python,gcp-py-functions,A minimal Python Pulumi program using Google Cloud Functions.,python,,,0,0,1,gcp
475025089/gcp-py-instance-nginx/Pulumi.yaml,475025089,475025089/gcp-py-instance-nginx,Pulumi,python,gcp-instance-nginx,Deploy a Nginx Server in a GCP instance,python,,,0,0,1,gcp
475025089/gcp-go-gke/Pulumi.yaml,475025089,475025089/gcp-go-gke,Pulumi,go,gcp-go-gke,A GCP Go Pulumi program with Kubernetes,go,,,0,0,1,gcp
475025089/gcp-cs-functions/Pulumi.yaml,475025089,475025089/gcp-cs-functions,Pulumi,csharp,gcp-py-functions,A minimal C# Pulumi program using Google Cloud Functions.,dotnet,,,0,0,1,gcp
475025089/gcp-js-webserver/Pulumi.yaml,475025089,475025089/gcp-js-webserver,Pulumi,typescript,webserver-gcp,Basic example of an Google Cloud web server accessible over HTTP,nodejs,,,0,0,1,gcp
475025089/gcp-ts-slackbot/Pulumi.yaml,475025089,475025089/gcp-ts-slackbot,Pulumi,typescript,gcp-ts-slack,Basic example of creating a slackbot,nodejs,,,0,0,1,gcp
475025089/gcp-ts-docker-gcr-cloudrun/cloud-run-deploy/Pulumi.yaml,475025089,475025089/gcp-ts-docker-gcr-cloudrun/cloud-run-deploy,Pulumi,typescript,cloud-run-deploy,A minimal Google Cloud TypeScript Pulumi program,nodejs,,,0,0,1,gcp
475025089/gcp-ts-docker-gcr-cloudrun/docker-build-push-gcr/Pulumi.yaml,475025089,475025089/gcp-ts-docker-gcr-cloudrun/docker-build-push-gcr,Pulumi,typescript,gcr-build-image,A minimal Google Cloud TypeScript Pulumi program,nodejs,,,0,0,1,gcp
475025089/gcp-ts-serverless-raw/Pulumi.yaml,475025089,475025089/gcp-ts-serverless-raw,Pulumi,typescript,serverless,Basic example of a serverless GCP functions in Python and Go,nodejs,,,0,0,1,gcp
475025089/google-native-ts-functions/Pulumi.yaml,475025089,475025089/google-native-ts-functions,Pulumi,typescript,google-cloud-ts-functions,Google Cloud Functions example,nodejs,,,0,0,1,gcp
475025089/gcp-go-functions-raw/Pulumi.yaml,475025089,475025089/gcp-go-functions-raw,Pulumi,go,gcp-go-functions-raw,A minimal Go Pulumi program using Google Cloud Functions.,go,,,0,0,1,gcp
475025089/gcp-ts-cloudrun/Pulumi.yaml,475025089,475025089/gcp-ts-cloudrun,Pulumi,typescript,gcp-cloudrun,Google Cloud Run example,nodejs,,,0,0,1,gcp
475025089/gcp-py-serverless-raw/Pulumi.yaml,475025089,475025089/gcp-py-serverless-raw,Pulumi,python,serverless-py,Basic example of a serverless Python and Go GCP functions (in Python),python,,,0,0,1,gcp
475025089/gcp-ts-functions/Pulumi.yaml,475025089,475025089/gcp-ts-functions,Pulumi,typescript,gcp-functions,GCP Functions example,nodejs,,,0,0,1,gcp
475025089/gcp-ts-gke-serviceaccount/Pulumi.yaml,475025089,475025089/gcp-ts-gke-serviceaccount,Pulumi,typescript,gcp-ts-gke-serviceaccount,A Google Kubernetes Engine (GKE) + Service account example,nodejs,,,0,0,1,gcp
475025089/gcp-ts-gke-hello-world/Pulumi.yaml,475025089,475025089/gcp-ts-gke-hello-world,Pulumi,typescript,gcp-ts-gke-hello-world,A Google Kubernetes Engine (GKE) + Kubernetes Hello World example,nodejs,,,0,0,1,gcp
475025089/gcp-go-functions/Pulumi.yaml,475025089,475025089/gcp-go-functions,Pulumi,go,gcp-go-functions,A minimal Go Pulumi program using Google Cloud Functions.,go,,,0,0,1,gcp
475025089/gcp-py-webserver/Pulumi.yaml,475025089,475025089/gcp-py-webserver,Pulumi,python,gcp-py-webserver,Basic example of a Google Cloud web server accessible over HTTP,python,,,0,0,1,gcp
475025089/gcp-ts-k8s-ruby-on-rails-postgresql/infra/Pulumi.yaml,475025089,475025089/gcp-ts-k8s-ruby-on-rails-postgresql/infra,Pulumi,typescript,gcp-rails,A containerized Ruby on Rails app using managed Kubernetes and PostgreSQL,nodejs,,,0,0,1,gcp
475025089/gcp-py-cloudrun-cloudsql/Pulumi.yaml,475025089,475025089/gcp-py-cloudrun-cloudsql,Pulumi,python,gcp-py-cloudrun-cloudsql,Basic example of a Google Cloud Run and Google Cloud SQL deployment,python,,,0,0,1,gcp
475025089/gcp-py-gke/Pulumi.yaml,475025089,475025089/gcp-py-gke,Pulumi,python,gcp-py-gke,"A Google Kubernetes Engine (GKE) cluster, with canary deployment",python,,,0,0,1,gcp
475025089/gcp-go-instance/Pulumi.yaml,475025089,475025089/gcp-go-instance,Pulumi,go,gcp-go-instance,A GCP Go Pulumi to create an instance,go,,,0,0,1,gcp
475025089/google-native-ts-gke-config-connector/Pulumi.yaml,475025089,475025089/google-native-ts-gke-config-connector,Pulumi,typescript,gke-config-connector,GKE config-connector example,nodejs,,,0,0,1,gcp
475025089/gcp-ts-gke/Pulumi.yaml,475025089,475025089/gcp-ts-gke,Pulumi,typescript,gcp-ts-gke,"A Google Kubernetes Engine (GKE) cluster, with canary deployment",nodejs,,,0,0,1,gcp
475025089/gcp-py-network-component/Pulumi.yaml,475025089,475025089/gcp-py-network-component,Pulumi,python,gcp-py-network-component,A Google Cloud Python Pulumi program using ComponentResource,python,,,0,0,1,gcp
475025089/google-native-ts-k8s-ruby-on-rails-postgresql/infra/Pulumi.yaml,475025089,475025089/google-native-ts-k8s-ruby-on-rails-postgresql/infra,Pulumi,typescript,google-rails,A containerized Ruby on Rails app using managed Kubernetes and PostgreSQL,nodejs,,,0,0,1,gcp
344307583/Pulumi.yaml,344307583,344307583,Pulumi,go,gke,Google Kubernetes Engine,go,,,0,0,1,gcp
366707770/Pulumi.yaml,366707770,366707770,Pulumi,python,gcp-py-functions,A minimal Python Pulumi program using Google Cloud Functions.,python,,,0,0,1,gcp
288800160/iac_trade/pulumi/Pulumi.yaml,288800160,288800160/iac_trade/pulumi,Pulumi,typescript,msat-trade,A minimal Google Cloud TypeScript Pulumi program,nodejs,,,0,0,1,gcp
397242021/function/Pulumi.yaml,397242021,397242021/function,Pulumi,typescript,cloud-function-pulumi,A minimal Google Cloud JavaScript Pulumi program,nodejs,,,0,0,1,gcp
397242021/quickstart/Pulumi.yaml,397242021,397242021/quickstart,Pulumi,typescript,quickstart-gcp-js,A minimal Google Cloud JavaScript Pulumi program,nodejs,,,0,0,1,gcp
378284744/Pulumi.yaml,378284744,378284744,Pulumi,go,gcp-go-nickens,A GCP Go Pulumi program with Kubernetes,go,,,0,0,1,gcp
402224124/examples/gcp-py-compute-command/Pulumi.yaml,402224124,402224124/examples/gcp-py-compute-command,Pulumi,python,hack-pulumi-command-examples,A minimal Python Pulumi program,python,,,0,0,1,gcp
288684540/Pulumi.yaml,288684540,288684540,Pulumi,typescript,pulumi-external-dns,A minimal Google Cloud TypeScript Pulumi program,nodejs,,,0,0,1,gcp
370653568/Pulumi.yaml,370653568,370653568,Pulumi,go,gcp-go,A minimal Google Cloud Go Pulumi program,go,,,0,0,1,gcp
446348090/applications/pulumi-examples/gcp-go-webserver/Pulumi.yaml,446348090,446348090/applications/pulumi-examples/gcp-go-webserver,Pulumi,go,webserver-gcp,Basic example of an Google Cloud web server accessible over HTTP,go,,,0,0,1,gcp
446348090/applications/pulumi-examples/gcp-cs-gke/Pulumi.yaml,446348090,446348090/applications/pulumi-examples/gcp-cs-gke,Pulumi,csharp,gcp-cs-gke,A GCP C# Pulumi program with Kubernetes,dotnet,,,0,0,1,gcp
446348090/applications/pulumi-examples/gcp-py-functions/Pulumi.yaml,446348090,446348090/applications/pulumi-examples/gcp-py-functions,Pulumi,python,gcp-py-functions,A minimal Python Pulumi program using Google Cloud Functions.,python,,,0,0,1,gcp
446348090/applications/pulumi-examples/gcp-py-instance-nginx/Pulumi.yaml,446348090,446348090/applications/pulumi-examples/gcp-py-instance-nginx,Pulumi,python,gcp-instance-nginx,Deploy a Nginx Server in a GCP instance,python,,,0,0,1,gcp
446348090/applications/pulumi-examples/gcp-go-gke/Pulumi.yaml,446348090,446348090/applications/pulumi-examples/gcp-go-gke,Pulumi,go,gcp-go-gke,A GCP Go Pulumi program with Kubernetes,go,,,0,0,1,gcp
446348090/applications/pulumi-examples/gcp-cs-functions/Pulumi.yaml,446348090,446348090/applications/pulumi-examples/gcp-cs-functions,Pulumi,csharp,gcp-py-functions,A minimal C# Pulumi program using Google Cloud Functions.,dotnet,,,0,0,1,gcp
446348090/applications/pulumi-examples/gcp-js-webserver/Pulumi.yaml,446348090,446348090/applications/pulumi-examples/gcp-js-webserver,Pulumi,typescript,webserver-gcp,Basic example of an Google Cloud web server accessible over HTTP,nodejs,,,0,0,1,gcp
446348090/applications/pulumi-examples/gcp-ts-slackbot/Pulumi.yaml,446348090,446348090/applications/pulumi-examples/gcp-ts-slackbot,Pulumi,typescript,gcp-ts-slack,Basic example of creating a slackbot,nodejs,,,0,0,1,gcp
446348090/applications/pulumi-examples/gcp-ts-docker-gcr-cloudrun/cloud-run-deploy/Pulumi.yaml,446348090,446348090/applications/pulumi-examples/gcp-ts-docker-gcr-cloudrun/cloud-run-deploy,Pulumi,typescript,cloud-run-deploy,A minimal Google Cloud TypeScript Pulumi program,nodejs,,,0,0,1,gcp
446348090/applications/pulumi-examples/gcp-ts-docker-gcr-cloudrun/docker-build-push-gcr/Pulumi.yaml,446348090,446348090/applications/pulumi-examples/gcp-ts-docker-gcr-cloudrun/docker-build-push-gcr,Pulumi,typescript,gcr-build-image,A minimal Google Cloud TypeScript Pulumi program,nodejs,,,0,0,1,gcp
446348090/applications/pulumi-examples/gcp-ts-serverless-raw/Pulumi.yaml,446348090,446348090/applications/pulumi-examples/gcp-ts-serverless-raw,Pulumi,typescript,serverless,Basic example of a serverless GCP functions in Python and Go,nodejs,,,0,0,1,gcp
446348090/applications/pulumi-examples/gcp-go-functions-raw/Pulumi.yaml,446348090,446348090/applications/pulumi-examples/gcp-go-functions-raw,Pulumi,go,gcp-go-functions-raw,A minimal Go Pulumi program using Google Cloud Functions.,go,,,0,0,1,gcp
446348090/applications/pulumi-examples/gcp-ts-cloudrun/Pulumi.yaml,446348090,446348090/applications/pulumi-examples/gcp-ts-cloudrun,Pulumi,typescript,gcp-cloudrun,Google Cloud Run example,nodejs,,,0,0,1,gcp
446348090/applications/pulumi-examples/gcp-py-serverless-raw/Pulumi.yaml,446348090,446348090/applications/pulumi-examples/gcp-py-serverless-raw,Pulumi,python,serverless-py,Basic example of a serverless Python and Go GCP functions (in Python),python,,,0,0,1,gcp
