ID,repository,directory,solution,language,name,description,runtime,testing,tests,is_aws,is_azure,is_gcp,provider_set
513876836/applications/pulumi-examples/azure-cs-aks-private-container-registry/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-cs-aks-private-container-registry,Pulumi,csharp,azure-cs-aks-private-container-registry,Creates an Azure Kubernetes Service (AKS) cluster and deploys a sample .NET application after bulding & pushing it to a private Azure Container Registry.,dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-py-virtual-data-center/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-py-virtual-data-center,Pulumi,python,azure-py-vdc,A minimal Azure Virtual Data Center described in Python,python,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-py-minecraft-server/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-py-minecraft-server,Pulumi,python,azure-py-webserver,Basic example of an Azure web server accessible over HTTP,python,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-cs-functions-consumption/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-cs-functions-consumption,Pulumi,csharp,azure-cs-functions,Creates Azure Functions,dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-appservice-docker/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-appservice-docker,Pulumi,typescript,azure-appservice-docker,Creates Azure App Service running Docker containers on Linux,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-appservice/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-appservice,Pulumi,typescript,azure-appservice,Creates Azure App Service with SQL Database and Application Insights,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-functions-raw/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-functions-raw,Pulumi,typescript,azure-functions-raw,Azure Functions created from raw deployment packages in all supported languages,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/secrets-provider/azure/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/secrets-provider/azure,Pulumi,typescript,pulumi-azure-keyvault,Minimal config which shows how Azure encryption support works,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-py-webserver-component/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-py-webserver-component,Pulumi,python,azure-py-webserver-component,An Azure example using Python to provision a webserver using ComponentResource,python,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-cs-aci/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-cs-aci,Pulumi,csharp,azureng-cs-aci,Creates Azure Container Instance with a public IP,dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-dynamicresource/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-dynamicresource,Pulumi,typescript,azure-cdn-custom-domain,Creates Azure CDN with a custom domain.,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-cs-functions-linux-app/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-cs-functions-linux-app,Pulumi,csharp,azure-nextgen-cs-functions-linuxapp,Creates Azure Functions on a Linux App Service Plan,dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-static-website/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-static-website,Pulumi,typescript,azure-ts-static-website,An example of a static website hosted on Azure Blob Storage + Azure CDN.,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-ts-aci/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-ts-aci,Pulumi,typescript,azureng-ts-aci,Creates Azure Container Instance with a public IP,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-py-msi-keyvault-rbac/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-py-msi-keyvault-rbac,Pulumi,python,azure-py-msi-keyvault-rbac,"Example of managing the secrets and permissions via services and features like KeyVault, AD Managed Identity, AD RBAC in Python",python,,,0,1,0,azure
513876836/applications/pulumi-examples/testing-unit-cs/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/testing-unit-cs,Pulumi,csharp,test-unit-cs,An example that applies unit testing to C# and Azure resources.,dotnet,"['pulumi_unit', 'pulumi_unit_mocking']","['513876836/applications/pulumi-examples/testing-unit-cs/Testing.cs', '513876836/applications/pulumi-examples/testing-unit-cs/WebserverStackTests.cs']",0,1,0,azure
513876836/applications/pulumi-examples/azure-fs-aks/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-fs-aks,Pulumi,csharp,azure-fs-aks,Creates an Azure Kubernetes Service (AKS) cluster using F#,dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-cs-msi-keyvault-rbac/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-cs-msi-keyvault-rbac,Pulumi,csharp,azure-cs-msi-keyvault-rbac,"Example of managing the secrets and permissions via services and features like KeyVault, AD Managed Identity, AD RBAC",dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-aks-helm/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-aks-helm,Pulumi,typescript,azure-ts-aks-helm,Create an Azure Kubernetes Service (AKS) cluster and deploy a Helm Chart into it,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-functions/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-functions,Pulumi,typescript,azure-functions,Azure Functions example,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-py-synapse/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-py-synapse,Pulumi,python,azure-nextgen-py-synapse,Creates Azure Synapse workspace with SQL and Spark pools,python,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-go-aks/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-go-aks,Pulumi,go,azure-nextgen-go-aks,An minimal Azure Kubernetes Service Go Pulumi program,go,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-py-virtual-data-center/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-py-virtual-data-center,Pulumi,python,azureng-py-vdc,A minimal Azure Virtual Data Center described in Python,python,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-py-arm-template/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-py-arm-template,Pulumi,python,azure-arm-template,An example of deploying an Azure Resource Manager (ARM) template using Pulumi.,python,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-fs-aci/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-fs-aci,Pulumi,csharp,azure-fs-aci,Deploys a docker container to Azure Container Instances,dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-aks-with-diagnostics/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-aks-with-diagnostics,Pulumi,typescript,azure-ts-aks-with-diagnostics,Create an Azure Kubernetes Service (AKS) cluster and enable diagnostics,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-vm-provisioners/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-vm-provisioners,Pulumi,typescript,azure-ts-vm-provisioners,An example of an Azure VM webserver instance with post-provision configuration.,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-ts-static-website/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-ts-static-website,Pulumi,typescript,azure-nextgen-ts-static-website,An example of a static website hosted on Azure Blob Storage + Azure CDN.,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-cs-vm-scaleset/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-cs-vm-scaleset,Pulumi,csharp,azure-cs-vm-scaleset,Basic C# example of an Azure VM Scale Sets accessible over balanced HTTP endpoint.,dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-cosmosapp-component/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-cosmosapp-component,Pulumi,typescript,azure-ts-cosmosapp-component,Reusable Component to Create Globally-distributed Applications with Azure Cosmos DB,nodejs,"['pulumi_crossguard', 'pulumi_unit', 'pulumi_unit_mocking']","['513876836/applications/pulumi-examples/azure-ts-cosmosapp-component/policy/PulumiPolicy.yaml', '513876836/applications/pulumi-examples/azure-ts-cosmosapp-component/policy/index.ts', '513876836/applications/pulumi-examples/azure-ts-cosmosapp-component/unittests.ts']",0,1,0,azure
513876836/applications/pulumi-examples/azure-py-webserver/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-py-webserver,Pulumi,python,azure-py-webserver,An Azure example using Python to provision a webserver,python,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-py-webserver/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-py-webserver,Pulumi,python,azure-py-webserver,Basic example of an Azure web server accessible over HTTP,python,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-py-aci/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-py-aci,Pulumi,python,azureng-py-aci,Creates Azure Container Instance with a public IP,python,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-py-static-website/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-py-static-website,Pulumi,python,azure-nextgen-py-static-website,An example of a static website hosted on Azure Blob Storage + Azure CDN.,python,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-aks-mean/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-aks-mean,Pulumi,typescript,azure-mean,"A simple Deployment running nginx, exposed to the Internet with a Service",nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-cs-aks/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-cs-aks,Pulumi,csharp,azure-nextgen-cs-aks,An Azure NextGen C# Pulumi program to provision an AKS cluster,dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-hdinsight-spark/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-hdinsight-spark,Pulumi,typescript,azure-ts-hdinsight-spark,Spark on Azure HDInsight example,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-webserver-component/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-webserver-component,Pulumi,typescript,ws-ts-azure-comp,Basic example of an Azure web server accessible over HTTP,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-py-aks/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-py-aks,Pulumi,python,azure-nextgen-py-aks,Using azure-nextgen provider to create AKS cluster with python,python,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-appservice-springboot/infrastructure/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-appservice-springboot/infrastructure,Pulumi,typescript,jenkins-tutorial,A Pulumi app to deploy a SpringBoot app on Azure.,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-aks-multicluster/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-aks-multicluster,Pulumi,typescript,azure-ts-aks-multicluster,Create multiple Azure Kubernetes Service (AKS) clusters in different regions and with different node counts,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-vm-scaleset/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-vm-scaleset,Pulumi,typescript,azure-ts-vm-scaleset,Basic example of nginx deployed in Azure VM Scale Sets,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-go-aks/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-go-aks,Pulumi,go,azure-go-aks,Creates an Azure Kubernetes Service (AKS) cluster,go,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-py-functions-raw/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-py-functions-raw,Pulumi,python,azure-py-functions-raw,Azure Functions created from raw deployment packages in C# (written in Python),python,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-cs-credential-rotation-one-set/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-cs-credential-rotation-one-set,Pulumi,csharp,azure-cs-cred-rotation-one-set,Example of rotating secrets with one set of credentials,dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-js-webserver/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-js-webserver,Pulumi,typescript,webserver-azure,Basic example of an Azure web server accessible over HTTP,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-cs-synapse/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-cs-synapse,Pulumi,csharp,azure-nextgen-cs-synapse,Creates Azure Synapse workspace with SQL and Spark pools,dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-cs-functions-linux-app/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-cs-functions-linux-app,Pulumi,csharp,azure-cs-functions-linuxapp,Creates Azure Functions on a Linux App Service Plan,dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-arm-template/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-arm-template,Pulumi,typescript,azure-arm-template,An example of deploying an Azure Resource Manager (ARM) template using Pulumi.,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-ts-webserver/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-ts-webserver,Pulumi,typescript,azure-nextgen-ts-webserver,Basic example of an Azure web server accessible over HTTP,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-aks-keda/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-aks-keda,Pulumi,typescript,azure-ts-aks-keda,Create an Azure Kubernetes Service (AKS) cluster and deploy an Azure Function App with KEDA (Kubernetes-based Event Driven Autoscaling),nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-py-aks/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-py-aks,Pulumi,python,azure-py-aks,A minimal Azure Python Pulumi program,python,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-ts-synapse/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-ts-synapse,Pulumi,typescript,azure-nextgen-ts-synapse,Creates Azure Synapse workspace with SQL and Spark pools,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-py-aks-multicluster/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-py-aks-multicluster,Pulumi,python,azure-py-aks-multicluster,Create multiple Azure Kubernetes Service (AKS) clusters in different regions and with different node counts (written in Python),python,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-fs-appservice/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-fs-appservice,Pulumi,csharp,azure-fs-appservice,Creates Azure App Service with SQL Database and Application Insights,dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-ts-webapp-privateendpoint-vnet-injection/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-ts-webapp-privateendpoint-vnet-injection,Pulumi,typescript,azure-nextgen-ts-webapp-privateendpoint-vnet-injection,Deploy two App Services - Front web app with VNet injection and Back web app with a Private Endpoint.,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-cs-static-website/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-cs-static-website,Pulumi,csharp,azure-cs-static-website,Demo to show how to configure static site hosting in Azure storage using Azure storage Sdk,dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-py-vm-scaleset/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-py-vm-scaleset,Pulumi,python,azure-py-vm-scaleset,Basic example of nginx deployed in Azure VM Scale Sets written in Python,python,,,0,1,0,azure
513876836/applications/pulumi-examples/testing-unit-cs-mocks/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/testing-unit-cs-mocks,Pulumi,csharp,test-unit-cs-mocks,An example that applies unit testing to C# and Azure resources.,dotnet,"['pulumi_unit', 'pulumi_unit_mocking']","['513876836/applications/pulumi-examples/testing-unit-cs-mocks/Testing.cs', '513876836/applications/pulumi-examples/testing-unit-cs-mocks/WebsiteStackTests.cs']",0,1,0,azure
513876836/applications/pulumi-examples/azure-cs-appservice/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-cs-appservice,Pulumi,csharp,azure-cs-appservice,Creates Azure App Service with SQL Database and Application Insights,dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-ts-functions/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-ts-functions,Pulumi,typescript,azure-nextgen-ts-functions,Creates and deploys an Azure Function App,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-api-management/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-api-management,Pulumi,typescript,azure-ts-api-management,Example of using Azure API Management,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-cs-net5-aks-webapp/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-cs-net5-aks-webapp,Pulumi,csharp,azure-dotnet5,An example of deploying web apps to App Service and AKS with C# 9 and .NET 5,dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-ts-appservice-docker/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-ts-appservice-docker,Pulumi,typescript,azureng-ts-appservice-docker,Creates Azure App Service and Deploys Docker images to,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-cs-webserver/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-cs-webserver,Pulumi,csharp,azure-cs-webserver,Basic C# example of an Azure web server accessible over HTTP.,dotnet,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-ts-aks/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-ts-aks,Pulumi,typescript,azure-nextgen-ts-aks,A minimal Azure AKS TypeScript Pulumi program,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-webserver/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-webserver,Pulumi,typescript,webserver-ts-azure,Basic example of an Azure web server accessible over HTTP,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-go-appservice-docker/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-go-appservice-docker,Pulumi,go,azureng-go-appservice-docker,Creates Azure App Service and Deploys Docker images to,go,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-ts-cosmosdb-logicapp/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-ts-cosmosdb-logicapp,Pulumi,typescript,azure-cosmosdb-logicapp,An example of creating a CosmosDB container through a Azure's Cosmos SDK and deploying a Logic App and an API Connection with ARM,nodejs,,,0,1,0,azure
513876836/applications/pulumi-examples/azure-nextgen-go-aci/Pulumi.yaml,513876836,513876836/applications/pulumi-examples/azure-nextgen-go-aci,Pulumi,go,azureng-go-aci,Creates Azure Container Instance with a public IP,go,,,0,1,0,azure
